M-AILABS_ita_000337	galatea_07_barrili_f000106	In una città sono istituzioni, monumenti, musei;
M-AILABS_ita_000751	mattiapascal_14_pirandello_f000100	Si aspettava forse, dopo quelle carezze, che io le dessi del tu?
M-AILABS_ita_000752	meraviglieduemila_11_salgari_f000007	chiusa alle estremità da gigantesche portiere a vetro e illuminata da un gran numero di lampade elettriche.
M-AILABS_ita_000753	imalavoglia_15_verga_f000498	Allora Antoni si fermò in mezzo alla strada a guardare il paese tutto nero, come non gli bastasse il cuore di staccarsene
M-AILABS_ita_000754	mattiapascal_05_pirandello_f000365	Ora bisognava ch'io mi mostrassi degno di lei, dei suoi favori, se veramente, come sembrava, essa voleva accordarmeli.
M-AILABS_ita_000755	imalavoglia_15_verga_f000477	ed ora, quando avranno finito di quistionare, andranno a dormire nella loro casa.
M-AILABS_ita_000756	mattiapascal_13_pirandello_f000061	Non diceva nulla, Terenzio, protetto dalla semioscurità: alzò le spalle, e basta.
M-AILABS_ita_000757	ritrattodeldiavolo_08_barrili_f000190	e la storia dovendo riescire più grande della vòlta, egli la rigirò per modo
M-AILABS_ita_000758	meraviglieduemila_10_salgari_f000177	ai tentacoli che servono ai pesci ciechi per avanzarsi nelle grandi profondità o nelle caverne sottomarine
M-AILABS_ita_000759	imalavoglia_13_verga_f000535	- Adesso lasciatemi ascoltare la santa messa;
M-AILABS_ita_000760	meraviglieduemila_01_salgari_f000030	- Essi almeno non sanno che cosa sia lo spleen.
M-AILABS_ita_000761	galatea_16_barrili_f000157	Ed hanno ragione, vagheggiando essi un ideale, che forse non è possibile raggiungere in terra.
M-AILABS_ita_000762	ritrattodeldiavolo_07_barrili_f000239	Fiordalisa accettò l'invito di Spinello, ed escì con lui sul loggiato.
M-AILABS_ita_000763	mattiapascal_16_pirandello_f000192	- Ma com'è? Tu? Oh Dio... com'è?
M-AILABS_ita_000764	imalavoglia_15_verga_f000135	Compare Alfio tornò a parlare ai Malavoglia;
M-AILABS_ita_000765	ritrattodeldiavolo_11_barrili_f000324	--Non è un casato pistoiese; --osservò timidamente Spinello. --No, messere;
M-AILABS_ita_000766	galatea_10_barrili_f000164	Siete rimasto un'ora, e nessuno di quei signori, che c'erano già da due ore, si è mosso, tanto che voi ve ne siete andato prima di loro.
M-AILABS_ita_000767	galatea_04_barrili_f000134	È il monte più alto di questi dintorni, a mille metri sul livello del mare.
M-AILABS_ita_000768	galatea_12_barrili_f000249	--perciò li vedi in istrada a quest'ora.
M-AILABS_ita_000769	imalavoglia_14_verga_f000285	- La buona gente non ci si mette a quel mestiere! - sbraitava la Vespa. - I guai li ha chi li cerca.
M-AILABS_ita_000770	imalavoglia_07_verga_f000438	- Ti ha mezzo strappata questorecchia! - diceva compare Bastiano versando adagio adagio dellacqua sulla testa di Antoni.
M-AILABS_ita_000771	imalavoglia_10_verga_f000476	- Almeno dovreste dire che vi ci ha mandato la Santuzza, sotto sigillo di confessione;
M-AILABS_ita_000772	ritrattodeldiavolo_03_barrili_f000383	Ma neanche sant'Antonio ha portato il suo protetto in paradiso.
M-AILABS_ita_000773	mattiapascal_05_pirandello_f000215	secondo le mie indicazioni, avrebbe puntato per me e per lei.
M-AILABS_ita_000774	galatea_19_barrili_f000314	Immagino che non avrà voluto immollarsi la punta degli scarpini.
M-AILABS_ita_000775	ritrattodeldiavolo_07_barrili_f000248	--diss'ella---Non so proprio che cosa sia. Mi parea di morire, là dentro.
M-AILABS_ita_000776	mattiapascal_09_pirandello_f000285	Ma, pensandoci bene potevo io senza rischio, o meglio, senza vedermi costretto a mentire
M-AILABS_ita_000777	mattiapascal_08_pirandello_f000041	E allora, chi sa? forse indagini segrete intorno a me da parte della polizia...
M-AILABS_ita_000778	galatea_10_barrili_f000307	Ma il guaio più grosso, e che mi metteva le ali alle calcagna, era quello di aver riconosciuta fra l'altre la voce della signorina Wilson.
M-AILABS_ita_000779	galatea_11_barrili_f000004	È debito, dicevo tra me, debito di galantuomo, dopo l'impresa del mulino.
M-AILABS_ita_000780	mattiapascal_15_pirandello_f000108	Ma perché?
M-AILABS_ita_000781	imalavoglia_12_verga_f000143	la pentola che bolliva, e la tovaglia sul desco;
M-AILABS_ita_000782	ritrattodeldiavolo_09_barrili_f000177	su cui si leggeva il destino del giovine e modesto pittore. --Ci avete ben pensato, Parri? --chiese allora Spinello. --Ci ho pensato;
M-AILABS_ita_000783	imalavoglia_13_verga_f000440	Correte a trovarle, che ora ci hanno il truogolo in casa, e cercano il maiale.
M-AILABS_ita_000784	ritrattodeldiavolo_05_barrili_f000286	Indovinate la linea, ecco il gran punto.
M-AILABS_ita_000785	imalavoglia_02_verga_f000186	che fino la Vespa giurava di non averlo voluto per marito, diceva la Zuppidda
M-AILABS_ita_000786	ritrattodeldiavolo_02_barrili_f000188	--E noi dobbiam mirar tutti a fare del nuovo. --Ah sì?
M-AILABS_ita_000787	imalavoglia_14_verga_f000015	e se lincontro al Rotolo glielo dò al Rotolo! - ripeteva coi suoi amici, e ci avevano tirato anche il figlio della Locca.
M-AILABS_ita_000788	imalavoglia_11_verga_f000162	In conclusione Antoni si mise a piangere come un bambino, perché in fondo quel ragazzo il cuore ce laveva buono come il pane;
M-AILABS_ita_000789	mattiapascal_15_pirandello_f000162	- Forse Adriana crede che lei possa avere qualche ragione per...
M-AILABS_ita_000790	ritrattodeldiavolo_09_barrili_f000017	Le opere commesse a Spinello avevano recato una certa agiatezza
M-AILABS_ita_000791	galatea_06_barrili_f000151	La signora Wilson madre non può sgradire un divertimento della sua patria d'adozione.
M-AILABS_ita_000792	ritrattodeldiavolo_13_barrili_f000036	si avviò con gran diligenza ad Arezzo, per vedere in che modo potesse tornar utile alla dolente famiglia.
M-AILABS_ita_000793	ritrattodeldiavolo_11_barrili_f000348	Ed ecco perchè Spinello era disceso verso la Brona, scambio di far la strada degli altri giorni.
M-AILABS_ita_000794	imalavoglia_12_verga_f000352	il quale rimendava le maglie delle reti colle gambe distese e la schiena appoggiata ai sassi
M-AILABS_ita_000795	meraviglieduemila_18_salgari_f000389	- Tanto valeva che non si fossero risvegliati dal loro sonno secolare - mormorò il signor Holker con un lungo sospiro
M-AILABS_ita_000796	imalavoglia_10_verga_f000330	- Quel vecchio ha il cuoio duro;
M-AILABS_ita_000797	la_contessa_di_karolystria_3_ghislanzoni_f000078	--Se costei fosse mia moglie, disse il conte bruscamente, credete voi, uomo di poco senno
M-AILABS_ita_000798	galatea_16_barrili_f000277	--Sì, e ne porterò quella pena che a Lei piacerà d'infliggermi.
M-AILABS_ita_000799	mattiapascal_16_pirandello_f000082	Ma dovevo assolutamente vietarmi di fare il minimo accenno alla mia permanenza in Roma, alle avventure, ai casi che m'erano occorsi.
M-AILABS_ita_000800	meraviglieduemila_04_salgari_f000121	- Un semplice pezzetto di radium - rispose Holker.
M-AILABS_ita_000801	mattiapascal_05_pirandello_f000259	Sentii afferrarmi per un braccio.
M-AILABS_ita_000802	ritrattodeldiavolo_05_barrili_f000471	Basti a loro che io m'assuma la malleveria d'ogni cosa.
M-AILABS_ita_000803	ritrattodeldiavolo_05_barrili_f000224	Confuso, trepidante, incominciò a descrivere i primi segni col lapis rosso di Lamagna.
M-AILABS_ita_000804	meraviglieduemila_02_salgari_f000091	- Signor Holker, - disse il notaio - voi che siete dottore, vi sembra che siano morti? Hanno un certo aspetto... - Di mummie egiziane?
M-AILABS_ita_000805	ritrattodeldiavolo_12_barrili_f000252	Altri pensava che le avesse dato sui nervi l'odore della calce, trattandosi d'una chiesa nuova, che da poco tempo era uffiziata.
M-AILABS_ita_000806	mattiapascal_02_pirandello_f000192	un panciotto elegantissimo di velluto nero, il gibus, e me ne andai a caccia così parato.
M-AILABS_ita_000807	mattiapascal_13_pirandello_f000232	Se fosse venuto a trovarmi, qua, per vendicarsi, svelando ogni cosa...
M-AILABS_ita_000808	mattiapascal_06_pirandello_f000143	ma sì! la mia liberazione la libertà una vita nuova! Avevo con me ottanta due mila lire, e non avrei più dovuto darle a nessuno! Ero morto
M-AILABS_ita_000809	ritrattodeldiavolo_07_barrili_f000255	Tuccio si era inoltrato fin là, con aria tra curiosa e indifferente.
M-AILABS_ita_000810	imalavoglia_13_verga_f000309	E don Michele continuò: - Ho paura che vi dia qualche dispiacere, a tutti voi altri, vostro fratello Antoni.
M-AILABS_ita_000811	mattiapascal_15_pirandello_f000278	ma non se ne curavano né punto né poco:  - Piedra muerta!  Valeva senza fine di più, per loro, una Plaza de toros.
M-AILABS_ita_000812	ritrattodeldiavolo_01_barrili_f000121	salì sul ponte, osservò la composizione e rimase a bocca aperta, com'era naturale che facesse
M-AILABS_ita_000813	meraviglieduemila_03_salgari_f000144	infatti vedete che fumano, anzi scottano.
M-AILABS_ita_000814	mattiapascal_09_pirandello_f000203	quella che chiamiamo anima sarà materia anch'essa;
M-AILABS_ita_000815	imalavoglia_10_verga_f000060	e Antoni non aveva voglia di cantare, col cappuccio sul naso, e gli toccava vuotare dallacqua la Provvidenza che non si finiva più
M-AILABS_ita_000816	imalavoglia_07_verga_f000397	Sentite a me: vostro marito è una bestia ad essere in collera col municipio, e a far tutto questo chiasso.
M-AILABS_ita_000817	mattiapascal_05_pirandello_f000377	Mi arrestai, mi riscossi, non per mia virtù, ma per la violenza d'uno spettacolo orrendo, non infrequente, pare, in quel luogo.
M-AILABS_ita_000818	imalavoglia_01_verga_f000191	e la stella della sera era già bella e lucente, che pareva una lanterna appesa allantenna della Provvidenza.
M-AILABS_ita_000819	meraviglieduemila_07_salgari_f000100	- Provi un certo malessere, James? - Sì - rispose il giovane.
M-AILABS_ita_000820	ritrattodeldiavolo_01_barrili_f000139	d'un San Giovanni che mastro Jacopo aveva dipinto qualche mese innanzi in San Bartolomeo, nella cappella di Santa Maria della Neve.
M-AILABS_ita_000821	imalavoglia_15_verga_f000125	Cè gente che va cercando questo negozio del matrimonio colla lanterna
M-AILABS_ita_000822	ritrattodeldiavolo_03_barrili_f000170	Come avrei capito il resto, se non avessi indovinato il principio? Per altro, bada, ragazzo mio;
M-AILABS_ita_000823	ritrattodeldiavolo_03_barrili_f000117	Vorranno poi i massari della chiesa commettere a me un'opera di tanta importanza? --Non lo sapranno che poi;
M-AILABS_ita_000824	galatea_17_barrili_f000070	ma non per la donna, che, poveraccia, poteva forse valere di più
M-AILABS_ita_000825	meraviglieduemila_04_salgari_f000128	Tutti però gli predicevano un grande avvenire.
M-AILABS_ita_000826	imalavoglia_10_verga_f000707	non si parlava daltro che di sardelle e di salamoia, perfino nella spezieria dove aggiustavano il mondo a modo loro;
M-AILABS_ita_000827	mattiapascal_11_pirandello_f000150	cinse con un braccio la vita della signorina Caporale e accennò a me un lieve saluto col capo.
M-AILABS_ita_000828	meraviglieduemila_16_salgari_f000086	- Eppure io temo invece che noi saremo costretti ad occuparcene e molto - disse Brandok.
M-AILABS_ita_000829	imalavoglia_10_verga_f000006	e bisognava vederlo alla manovra, coi capelli che gli fischiavano al vento, mentre la barca saltava sui marosi come un cefalo in amore.
M-AILABS_ita_000830	ritrattodeldiavolo_10_barrili_f000183	e andare attorno come avrebbe fatto Ebe nell'Olimpo, o Briseide nella tenda di Achille.
M-AILABS_ita_000831	galatea_12_barrili_f000251	Ulisse è alle acque di San Pellegrino, ed essi non lasciano un'ora di pace a Penelope.
M-AILABS_ita_000832	meraviglieduemila_02_salgari_f000023	Introdusse la chiave nella toppa e, dopo qualche sforzo, fece scattare il chiavistello.
M-AILABS_ita_000833	mattiapascal_01_pirandello_f000039	che per avventura, riducendosi finalmente a effetto l'antica speranza della buon'anima di monsignor Boccamazza
M-AILABS_ita_000834	galatea_07_barrili_f000063	Il Teocrito mi pare sia quello che porta le note del Fritzche.
M-AILABS_ita_000835	galatea_03_barrili_f000042	Per altro, non ci corro;
M-AILABS_ita_000836	galatea_09_barrili_f000033	Ero in vena, ed ella non voleva trattenermi.
M-AILABS_ita_000837	mattiapascal_15_pirandello_f000391	Eravamo arrivati al portone di casa;
M-AILABS_ita_000838	ritrattodeldiavolo_09_barrili_f000314	Pensateci, Spinello, e poi mi direte che cosa avrete deliberato di fare.
M-AILABS_ita_000839	la_contessa_di_karolystria_4_ghislanzoni_f000024	--Il mio bisogno più urgente, disse il visconte i nostri lettori lo avran già riconosciuto è quello di spogliarmi di queste vesti dove sta raccolta tant'acqua da spremerne un mare.
M-AILABS_ita_000840	ritrattodeldiavolo_12_barrili_f000371	L'amore che mi legava a te, dal giorno che ti ho veduta per la prima volta e ti ho votato il mio cuore, non dura eterno qui dentro?
M-AILABS_ita_000841	meraviglieduemila_02_salgari_f000022	- Proviamo - rispose il signor Holker.
M-AILABS_ita_000842	imalavoglia_10_verga_f000626	e cerca moglie di qua e di là, non ha altro difetto.
M-AILABS_ita_000843	mattiapascal_01_pirandello_f000007	Questo lo so. - E ti par poco?
M-AILABS_ita_000844	galatea_13_barrili_f000438	e che prendono il nome dal povero vagabondo, fattosi, un cinquanta o sessanta anni fa
M-AILABS_ita_000845	imalavoglia_15_verga_f000319	La casa dei Malavoglia ora è distrutta, e bisogna che la facciate di nuovo voi altri.
M-AILABS_ita_000846	galatea_03_barrili_f000062	esprimendoli tutti con quel sentimento della misura ch'è la vera dote del genio! come li ha tutti rivissuti in sè stesso
M-AILABS_ita_000847	galatea_14_barrili_f000303	parlo così per necessità di compiere il paragone;
M-AILABS_ita_000848	meraviglieduemila_09_salgari_f000145	- È la lotta per la vita, signor Brandok. - O meglio la lotta di razza.
M-AILABS_ita_000849	galatea_17_barrili_f000087	--Sei tu che hai scritto ciò?
M-AILABS_ita_000850	galatea_19_barrili_f000115	Ma ce ne manca il desiderio;
M-AILABS_ita_000851	galatea_01_barrili_f000020	e il genere umano, salva sempre la immagine del suo creatore, non meriterebbe di peggio?
M-AILABS_ita_000852	mattiapascal_15_pirandello_f000337	Pepita improvvisamente ruppe in un pianto strano, convulso, e cadde svenuta tra le braccia della signora Candida e di Papiano.
M-AILABS_ita_000853	imalavoglia_12_verga_f000131	adesso che le era morta la mamma, e aveva il fazzoletto nero;
M-AILABS_ita_000854	meraviglieduemila_16_salgari_f000130	- Tanti pessimi soggetti di meno.
M-AILABS_ita_000855	la_contessa_di_karolystria_6_ghislanzoni_f000130	Inseguendo quella donna, io correva dietro alla sciagura, al disonore
M-AILABS_ita_000856	meraviglieduemila_08_salgari_f000134	- In seguito alla totale distruzione delle balene e delle foche che costituivano la loro alimentazione.
M-AILABS_ita_000857	meraviglieduemila_07_salgari_f000123	- E si modificherà ancora - rispose Holker.
M-AILABS_ita_000858	imalavoglia_10_verga_f000322	- la Madonna ci ha fatto il miracolo
M-AILABS_ita_000859	mattiapascal_12_pirandello3_f000013	e che perciò dovevo anzi ringraziare i miei ospiti delle cure delicatissime che avevano per me.
M-AILABS_ita_000860	galatea_13_barrili_f000163	--Come! è un difetto?
M-AILABS_ita_000861	mattiapascal_14_pirandello_f000266	Zitto, dunque, zitto! M'è sembrata una fortuna l'esser creduto morto?
M-AILABS_ita_000862	ritrattodeldiavolo_03_barrili_f000043	Non era nato, quell'affetto, e non cresceva forse liberamente sotto lo sguardo benevolo di suo padre? Era da principio un po' timida;
M-AILABS_ita_000863	mattiapascal_12_pirandello3_f000109	che noi dobbiamo veramente lamentare, perbacco
M-AILABS_ita_000864	mattiapascal_06_pirandello_f000259	che era andato a raggiungere la figlioletta sua.
M-AILABS_ita_000865	mattiapascal_05_pirandello_f000164	Poi cominciai a sentirmi come in uno stato d'ebbrezza estrosa curiosissima: agivo quasi automaticamente
M-AILABS_ita_000866	mattiapascal_05_pirandello_f000357	era stata per lei una sconfitta di fronte al bel figlio maschio d'Oliva
M-AILABS_ita_000867	galatea_06_barrili_f000125	gran degnazione in lei, nuovo pregio che si aggiungeva alla cosa, e per cui Galatea si tramutava in Ebe.
M-AILABS_ita_000868	imalavoglia_09_verga_f000370	e nessuno li salutava più, nemmeno padron Cipolla, il quale andava dicendo: - Questa partaccia a me non la doveva fare padron Antoni.
M-AILABS_ita_000869	mattiapascal_04_pirandello_f000316	La vista del mare mi faceva cadere in uno sgomento attonito, che diveniva man mano oppressione intollerabile.
M-AILABS_ita_000870	imalavoglia_09_verga_f000080	dopo che padron Cipolla gli aveva fatto fare la pace con Antoni di padron Antoni nellosteria della Santuzza, per quellaffare dei pugni.
M-AILABS_ita_000871	galatea_10_barrili_f000065	E qui complimenti, si capisce, maraviglie ed ossequii da parte mia, che non potevo far altro;
M-AILABS_ita_000872	meraviglieduemila_11_salgari_f000014	- Che triste esistenza devono condurre fra queste nevi!
M-AILABS_ita_000873	meraviglieduemila_16_salgari_f000189	LAtlantico, che si trovava fermato nella sua corsa furibonda
M-AILABS_ita_000874	imalavoglia_02_verga_f000090	A donna alla finestra non far festa.
M-AILABS_ita_000875	ritrattodeldiavolo_11_barrili_f000068	Lodato a gara da tutti, non dava retta alle lodi, o mostrava solamente di udirle, per mostrarne impazienza.
M-AILABS_ita_000876	mattiapascal_04_pirandello_f000041	come se fosse sempre in attesa di partire, di partire tra poco - se Dio voleva! E non dava fastidio neanche all'aria.
M-AILABS_ita_000877	mattiapascal_10_pirandello_f000366	- Ma come potevo io impedirlo?
M-AILABS_ita_000878	mattiapascal_08_pirandello_f000223	di quelli che non possono fare a meno di comunicare a gli altri tutto ciò che passa loro per la mente.
M-AILABS_ita_000879	ritrattodeldiavolo_07_barrili_f000121	Una bella mattina mastro Jacopo le disse così di schianto: Sai? Spinello ti ama; io amo lui;
M-AILABS_ita_000880	ritrattodeldiavolo_12_barrili_f000299	Un codardo, che non aveva saputo vincere in guerra leale, e si faceva forte d'un sotterfugio
M-AILABS_ita_000881	galatea_17_barrili_f000200	teneva la spada in mano come una croce, ne guardava l'impugnatura e metteva un sospiro.
M-AILABS_ita_000882	mattiapascal_05_pirandello_f000169	poi, man mano, di più, di più, senza contare.
M-AILABS_ita_000883	imalavoglia_10_verga_f000296	- e potrete andare a chiamare don Giammaria.
M-AILABS_ita_000884	galatea_14_barrili_f000098	Ma qui Filippo è troppo più forte di me;
M-AILABS_ita_000885	imalavoglia_08_verga_f000302	- Chi lo sa quando tornerò?
M-AILABS_ita_000886	ritrattodeldiavolo_02_barrili_f000021	e non ismetteva per tutta la giornata, temendo giustamente che gli avesse a seccare l'intonaco.
M-AILABS_ita_000887	mattiapascal_15_pirandello_f000364	direi anzi che è in obbligo, sicuro! deve, deve...
M-AILABS_ita_000888	ritrattodeldiavolo_04_barrili_f000118	Dai tocchi di penna all'affresco! E senza aver fatto nel frattempo nulla che meriti di essere osservato!
M-AILABS_ita_000889	mattiapascal_11_pirandello_f000331	per scroccare cioè altro danaro al povero marchese
M-AILABS_ita_000890	mattiapascal_15_pirandello_f000463	Ed ecco, alla fine, senza volerlo, quasi guidato dal sentimento oscuro che mi aveva invaso tutto, maturandomisi dentro man mano
M-AILABS_ita_000891	galatea_03_barrili_f000046	Alla riva sinistra, almeno in questo tratto per circa due miglia, non ci s'arrischia nessuno, perchè non mette a nessun luogo;
M-AILABS_ita_000892	la_contessa_di_karolystria_7_ghislanzoni_f000135	--La contessa di Karolystria!... Mia nipote!... Me l'ero figurato!... Non c'è che lei
M-AILABS_ita_000893	galatea_14_barrili_f000020	--Avrà voluto tastarti.
M-AILABS_ita_000894	galatea_10_barrili_f000222	arrovesciando le spalle sull'argine e ridendo a più non posso.
M-AILABS_ita_000895	meraviglieduemila_01_salgari_f000289	La strada era finita, però il poney non cessava di trottare
M-AILABS_ita_000896	meraviglieduemila_13_salgari_f000092	Che cosa ne dite ora, signor Brandok?
M-AILABS_ita_000897	galatea_09_barrili_f000021	Com'è giunto l'uomo, per qual arte divinatoria, per qual lampo d'ingegno, a immaginare il burattino?
M-AILABS_ita_000898	mattiapascal_14_pirandello_f000231	Ci farà un bene, creda, un gran bene! Vendicherà la povera sorella mia...
M-AILABS_ita_000899	galatea_13_barrili_f000012	e questa notizia, corsa per tutti i villini, ha destata la curiosità universale.
M-AILABS_ita_000900	ritrattodeldiavolo_04_barrili_f000024	O seguiva in ciò il filo d'un riposto disegno?
M-AILABS_ita_000901	galatea_11_barrili_f000212	--Voi inventate a buon fine, signor Rinaldo; --mi dice;
M-AILABS_ita_000902	meraviglieduemila_12_salgari_f000112	- Bellissimo! - aveva esclamato Brandok, osservando i ricchi mobili che arredavano le sale. - Meraviglioso!
M-AILABS_ita_000903	mattiapascal_04_pirandello_f000266	tanto che io - per riparare in certo qual modo alla nera ingratitudine de' miei concittadini - potei tracciarvi a grosse lettere questa iscrizione:
M-AILABS_ita_000904	galatea_09_barrili_f000027	quattro arnesi di utilità, ne convengo, e non sarò venuto al mondo io per dirne male.
M-AILABS_ita_000905	mattiapascal_02_pirandello_f000012	col capitano d'un vapore mercantile inglese, il quale, dopo aver perduto tutto il denaro che aveva seco
M-AILABS_ita_000906	mattiapascal_17_pirandello_f000224	ti lascio la moglie, ti lascio in pace, e non ti contenti?
M-AILABS_ita_000907	meraviglieduemila_18_salgari_f000354	- È la grande tensione elettrica che regna qui che vi produce quegli effetti, signor Brandok.
M-AILABS_ita_000908	la_contessa_di_karolystria_7_ghislanzoni_f000139	muovetevi... fate di trovare una balia... in mancanza di balia una capra... una lupa... Romolo fu ben allattato da una lupa... Su
M-AILABS_ita_000909	galatea_15_barrili_f000088	--Son proprio fuori d'esercizio;
M-AILABS_ita_000910	imalavoglia_10_verga_f000566	- Poi se ne stava a vedere lombra delle case che si allungava;
M-AILABS_ita_000911	ritrattodeldiavolo_03_barrili_f000316	aggiunse vermiglio a vermiglio, quando si vide dinanzi Spinello.
M-AILABS_ita_000912	mattiapascal_12_pirandello3_f000197	Forte di questo argomento, io cercai di persuaderla, la vigilia della prima seduta.
M-AILABS_ita_000913	mattiapascal_07_pirandello_f000300	Volli spingermi oltre l'Italia;
M-AILABS_ita_000914	galatea_08_barrili_f000006	È uno di quei corpi luminosi che hanno tanto di strascico
M-AILABS_ita_000915	imalavoglia_11_verga_f000291	Ma pure Mena non si stancava di baciarla nella bocca, e parlarle, come se potesse sentirla.
M-AILABS_ita_000916	imalavoglia_07_verga_f000159	e chi aveva bisogno di calafatare la barca poteva metterci la camicia della moglie per stoppa.
M-AILABS_ita_000917	mattiapascal_10_pirandello_f000316	e i suoi sorrisi non accusavano ora men penoso lo sforzo che le costava quel suo fare da savia mammina
M-AILABS_ita_000918	mattiapascal_09_pirandello_f000149	io potei scusare in qualche modo il signor Anselmo Paleari
M-AILABS_ita_000919	galatea_19_barrili_f000432	Buci saltò l'acqua, ed ella dietro a Buci.
M-AILABS_ita_000920	la_contessa_di_karolystria_9_ghislanzoni_f000051	assegnandogli lo stipendio annuo di cento lire, più i mozziconi degli zigari.
M-AILABS_ita_000921	ritrattodeldiavolo_07_barrili_f000141	fino a tanto che ella potesse veder chiaro nel suo?
M-AILABS_ita_000922	imalavoglia_11_verga_f000333	Se non aveva nulla da fare, si metteva a sedere colle mani in mano
M-AILABS_ita_000923	imalavoglia_11_verga_f000278	La Lia piangeva in modo da spezzare il cuore;
M-AILABS_ita_000924	ritrattodeldiavolo_02_barrili_f000063	--Ci son de' momenti che non sembra più lei.
M-AILABS_ita_000925	la_contessa_di_karolystria_8_ghislanzoni_f000097	--Lasciamo, disse loro, che la malattia compia il suo periodo naturale di reazione.
M-AILABS_ita_000926	imalavoglia_03_verga_f000054	La Zuppidda, lì vicino, abburattava avemarie, seduta sulle calcagna, e saettava occhiatacce di qua e di là
M-AILABS_ita_000927	galatea_14_barrili_f000080	Aspretti, suggerii, parendomi che non dovesse spiacere.
M-AILABS_ita_000928	mattiapascal_06_pirandello_f000191	in attesa di vivere oltre la morte, senza intravedere ancora in qual modo.
M-AILABS_ita_000929	ritrattodeldiavolo_10_barrili_f000031	E chi credi tu d'ingannare, con questa tua scettica asseveranza?
M-AILABS_ita_000930	meraviglieduemila_08_salgari_f000083	- Ci avverte che siamo giunti? - chiese Brandok.
M-AILABS_ita_000931	galatea_15_barrili_f000128	seguita a descrivere, a distanza di otto centimetri dal mio costato
M-AILABS_ita_000932	imalavoglia_15_verga_f000456	Antoni continuava a guardare dappertutto, e stava sulla porta, e non sapeva risolversi ad andarsene.
M-AILABS_ita_000933	galatea_13_barrili_f000006	I Corsennati non brillano per inventiva;
M-AILABS_ita_000934	meraviglieduemila_05_salgari_f000064	- Non dite nulla, dunque? - chiese finalmente Holker. - Avete perduta la favella?
M-AILABS_ita_000935	ritrattodeldiavolo_03_barrili_f000285	indi fece incrostare di nuovo tanta superficie di muro, quanta Spinello credeva di poterne colorire in un giorno.
M-AILABS_ita_000936	mattiapascal_02_pirandello_f000003	Ho detto troppo presto, in principio, che ho conosciuto mio padre.
M-AILABS_ita_000937	galatea_02_barrili_f000050	In capo alla prateria, che sale via via come il labbro d'una coppa di malachite
M-AILABS_ita_000938	galatea_14_barrili_f000063	La gloria, risponderai.
M-AILABS_ita_000939	meraviglieduemila_10_salgari_f000027	- Approfittiamone pure - disse Brandok.
M-AILABS_ita_000940	galatea_15_barrili_f000230	Insomma, sconfitti tutti e tre, i miei fieri satelliti faranno molto a potersi ritirare in disordine.
M-AILABS_ita_000941	la_contessa_di_karolystria_4_ghislanzoni_f000042	provò un sussulto di gioia, e seguendo senz'altro attendere il coadiutore che lo precedeva col lume
M-AILABS_ita_000942	mattiapascal_08_pirandello_f000128	Ma come l'ometto mio seppe ch'ero nato in Argentina, balzò dalla sedia e venne a stringermi calorosamente la mano: - Ah
M-AILABS_ita_000943	mattiapascal_17_pirandello_f000165	Ci recammo nella sala da pranzo, dove, sulla tavola ancora apparecchiata, erano i resti della cena.
M-AILABS_ita_000944	mattiapascal_05_pirandello_f000372	più favoloso che straordinario, della fortuna: ero fuori di me, matto addirittura;
M-AILABS_ita_000945	meraviglieduemila_17_salgari_f000076	- Io li lascerei crepare - rispose il comandante del Centauro.
M-AILABS_ita_000946	galatea_12_barrili_f000290	ma è intelligente, ha una parlantina graziosa, e la sua conversazione mi va, senza bisogno d'altri sentimenti più intimi, e più matti.
M-AILABS_ita_000947	galatea_12_barrili_f000035	Levarsi gli anni è una debolezza che non ammetto neanche nelle donne;
M-AILABS_ita_000948	ritrattodeldiavolo_11_barrili_f000038	al valente pittore, e lo richiedevano con gran desiderio dell'opera sua.
M-AILABS_ita_000949	imalavoglia_07_verga_f000078	- Ora la Santuzza sè intesa con massaro Filippo, pel mosto nuovo, e non avrò più nulla da far qui.
M-AILABS_ita_000950	imalavoglia_09_verga_f000214	Il giorno dopo cominciò a correre la voce che nel mare verso Trieste ci era stato un combattimento tra i bastimenti nostri e quelli dei nemici
M-AILABS_ita_000951	galatea_13_barrili_f000247	non sanno niente di certo;
M-AILABS_ita_000952	galatea_15_barrili_f000027	il resto fu distribuito da noi, all'ultim'ora, e gratis, per fare una piena spettacolosa.
M-AILABS_ita_000953	ritrattodeldiavolo_03_barrili_f000116	L'opera è di grande rilievo, perchè il santo è qui in casa sua; ma ho fede che te la caverai con onore. --Maestro, e se mi fallisse la prova?
M-AILABS_ita_000954	ritrattodeldiavolo_12_barrili_f000090	Anch'egli aveva profanata la santità d'una tomba, per giungere alla scoperta del vero? E come era vissuto fino a quel giorno?
M-AILABS_ita_000955	mattiapascal_11_pirandello_f000314	mi fossi intoppato in una casa, ove anch'egli poteva entrare.
M-AILABS_ita_000956	mattiapascal_14_pirandello_f000200	Ma niente, niente, niente! io non potevo far niente! ancora una volta, niente! Mi sentii atterrato, annichilito.
M-AILABS_ita_000957	imalavoglia_07_verga_f000073	- Ora che ci avete in mare la Provvidenza, vi mariteranno con Brasi Cipolla.
M-AILABS_ita_000958	mattiapascal_17_pirandello_f000050	Ecco, è in mia mano ancora la sorte che pende loro sul capo.
M-AILABS_ita_000959	la_contessa_di_karolystria_6_ghislanzoni_f000077	Quella ch'io vo narrando non è storia verista, è semplicemente storia vera:
